"clusterID" "ra" "dec" "r" "zspec" "Vel" "Flag"
"2180" 5 196.68758 29.371624 16.093 0.026433 7924.372 0
"2136" 5 196.69545 29.130708 16.4224 0.026438 7925.958 0
"2015" 5 196.52294 28.592952 14.2316 0.026442 7927.055 0
"1392" 5 194.76625 28.123701 13.1706 0.026452 7930.02 0
"1958" 5 196.09452 28.810775 14.843 0.026468 7935.057 0
"1790" 5 194.65151 27.104137 14.1023 0.026492 7941.976 0
"2149" 5 192.98465 27.088406 16.5521 0.026512 7948.242 0
"2226" 5 192.97923 26.558275 17.6365 0.026519 7950.304 0
"2066" 5 193.46459 28.979395 14.8887 0.026525 7952.01 0
"1342" 5 195.10342 27.92664 16.7971 0.02653 7953.377 0
"1297" 5 195.02367 27.92648 17.7286 0.026533 7954.291 0
"1726" 5 195.85554 28.014005 14.896 0.026544 7957.619 0
"2039" 5 196.439 28.871331 16.7371 0.026551 7959.703 0
"1464" 5 195.23357 27.790872 12.9728 0.026594 7972.714 0
"1754" 5 195.25136 28.792164 17.3238 0.026597 7973.676 0
"1792" 5 194.62608 28.858852 15.0397 0.026647 7988.57 0
"1466" 5 194.85896 28.287543 15.9366 0.026679 7998.052 0
"2204" 5 192.63188 27.313996 16.0674 0.026697 8003.643 0
"2203" 5 192.63832 27.32042 18.5468 0.026699 8004.102 0
"1298" 5 194.90795 27.907326 14.5752 0.026711 8007.744 0
"1867" 5 194.33954 27.022995 16.2381 0.026718 8009.795 0
"1897" 5 194.9764 26.819975 15.7174 0.026741 8016.747 0
"1813" 5 195.97679 28.310541 16.6809 0.026751 8019.805 0
"1457" 5 194.75756 28.225348 14.0533 0.026754 8020.516 0
"2080" 5 193.64763 26.751402 17.2313 0.026758 8021.784 0
"1274" 5 194.91524 27.953909 15.4799 0.026788 8030.948 0
"1483" 5 195.32435 28.097072 17.2895 0.026822 8041.087 0
"1631" 5 194.36464 27.636266 16.7704 0.026824 8041.555 0
"1468" 5 194.67344 28.185497 16.9241 0.026827 8042.619 0
"1745" 5 194.60542 27.199991 16.3889 0.026831 8043.854 0
"1361" 5 194.7699 28.050388 16.5065 0.026892 8062.079 0
"1953" 5 195.51393 29.150491 17.2683 0.026901 8064.723 0
"1422" 5 195.00622 27.731279 16.2627 0.026915 8068.917 0
"1895" 5 195.33367 26.886751 17.0759 0.026943 8077.254 0
"1700" 5 194.2117 27.627846 17.0624 0.026981 8088.703 0
"1324" 5 194.94218 27.857237 14.8378 0.026989 8091.012 0
"1539" 5 195.00766 28.434818 16.2943 0.026995 8092.852 0
"1896" 5 194.2109 28.929838 14.4334 0.026997 8093.497 0
"1841" 5 194.76934 26.958185 16.6384 0.027001 8094.612 0
"1747" 5 193.999 27.955075 15.8016 0.027008 8096.828 0
"1794" 5 193.94928 28.256104 15.3295 0.027009 8097.193 0
"1542" 5 194.43876 27.905983 17.4724 0.027023 8101.298 0
"2088" 5 196.33154 29.197442 16.7553 0.027043 8107.26 0
"1679" 5 194.16188 28.081154 15.6446 0.027047 8108.406 0
"1844" 5 195.51845 28.894583 14.7822 0.027056 8111.08 0
"1646" 5 195.2758 27.397834 15.8423 0.027064 8113.706 0
"1882" 5 196.0547 28.542447 17.309 0.027068 8114.641 0
"1476" 5 195.21292 27.743005 16.6222 0.027134 8134.467 0
"2153" 5 193.246 26.720391 15.9438 0.027134 8134.554 0
"1524" 5 194.4905 28.061785 15.3024 0.02714 8136.355 0
"1316" 5 195.05593 28.053291 17.3858 0.027161 8142.765 0
"1281" 5 194.98339 28.034719 14.055 0.027188 8150.823 0
"1577" 5 194.77633 27.493635 17.4774 0.027234 8164.458 0
"2002" 5 193.53033 27.216459 17.5341 0.027239 8165.9 0
"1593" 5 194.36846 28.176426 14.698 0.02725 8169.204 0
"1339" 5 195.09223 28.047011 14.3727 0.027271 8175.661 0
"1543" 5 194.59877 28.328928 16.7189 0.0273 8184.253 0
"1606" 5 195.55329 28.214838 14.9757 0.02731 8187.281 0
"1401" 5 195.13901 27.824269 15.9972 0.027346 8198.074 0
"1479" 5 194.60637 28.128927 15.9585 0.027363 8203.269 0
"1888" 5 194.5132 26.91598 14.5739 0.02738 8208.249 0
"1668" 5 195.71974 27.866593 14.2578 0.027386 8210.23 0
"1761" 5 195.89041 28.239431 16.874 0.027408 8216.652 0
"1485" 5 195.33048 27.860477 16.8206 0.027411 8217.566 0
"1603" 5 195.6043 27.972266 17.5881 0.027422 8220.966 0
"1610" 5 195.45158 27.603974 15.328 0.027453 8230.247 0
"1910" 5 193.93456 28.754644 16.9192 0.027474 8236.462 0
"2150" 5 192.96268 27.118373 16.7522 0.027478 8237.7 0
"1891" 5 194.27914 28.958372 17.235 0.027479 8238.126 0
"1582" 5 194.92211 28.507202 15.0246 0.027481 8238.665 0
"1690" 5 194.34551 27.492958 14.8023 0.027485 8239.874 0
"1373" 5 194.9786 27.796005 16.1673 0.027506 8246.19 0
"1999" 5 193.44432 27.38579 16.3914 0.027662 8292.745 0
"1463" 5 195.22549 27.783722 15.0588 0.027676 8297.08 0
"1706" 5 194.2681 27.52594 16.1561 0.027704 8305.369 0
"1376" 5 194.93394 28.176319 17.1837 0.027712 8307.963 0
"1693" 5 194.16809 28.217763 17.0203 0.027723 8311.116 0
"2171" 5 192.76495 27.369989 14.6735 0.027729 8312.897 0
"1365" 5 194.7503 27.967478 15.606 0.027746 8318.012 0
"1685" 5 194.44062 27.42934 16.1353 0.02781 8337.123 0
"1809" 5 194.68006 28.910058 14.8131 0.027834 8344.45 0
"1883" 5 194.34551 26.987757 16.7606 0.02784 8346.366 0
"1886" 5 196.06571 28.545376 17.4564 0.027857 8351.265 0
"1427" 5 195.12468 27.770266 17.5396 0.027877 8357.242 0
"1980" 5 196.26058 28.739 15.1954 0.027907 8366.182 0
"1772" 5 194.81948 27.106142 16.0256 0.027953 8380.198 0
"1501" 5 194.69751 27.674736 13.7346 0.027962 8382.854 0
"1436" 5 194.94644 27.710309 13.8431 0.027983 8389.209 0
"1267" 5 194.94556 27.991918 17.4719 0.028061 8412.626 0
"1384" 5 195.17848 27.963107 14.7197 0.028093 8422.153 0
"1632" 5 195.31232 28.521756 17.0572 0.028133 8434.064 0
"1908" 5 193.65596 27.692012 16.2184 0.028161 8442.56 0
"2013" 5 193.59285 27.084188 15.1154 0.028164 8443.241 0
"1420" 5 194.68942 27.879965 17.5783 0.028239 8465.809 0
"1931" 5 195.34061 26.796593 17.7334 0.028361 8502.408 0
"1487" 5 194.54763 27.939953 16.1002 0.028385 8509.552 0
"2041" 5 193.52493 27.018935 16.4054 0.028405 8515.713 0
"1413" 5 195.0747 28.2024 13.0918 0.028444 8527.408 0
"2006" 5 193.37963 27.463365 17.5918 0.028505 8545.542 0
"1398" 5 195.19752 27.922176 15.1553 0.028575 8566.432 0
"1402" 5 194.79129 28.164483 17.5155 0.028672 8595.571 0
"1729" 5 195.44927 28.660214 17.0817 0.028723 8610.912 0
"1905" 5 193.67526 27.638968 17.662 0.028734 8614.344 0
"1387" 5 195.17164 28.045118 17.1784 0.02877 8624.933 0
"1648" 5 195.55965 28.35264 14.7737 0.028847 8648.005 0
"1397" 5 195.03357 27.773323 16.7588 0.028925 8671.455 0
"1737" 5 194.04574 28.163171 15.5237 0.028999 8693.571 0
"1419" 5 194.73587 27.82199 16.653 0.029047 8707.943 0
"1510" 5 195.27424 27.708898 17.664 0.029126 8731.635 0
"1718" 5 195.35448 28.677235 14.4608 0.029152 8739.649 0
"1362" 5 195.14344 27.934713 16.9851 0.029232 8763.671 0
"1421" 5 195.1891 27.835513 16.7842 0.029273 8775.804 0
"1425" 5 194.69215 27.860871 17.4326 0.029274 8776.013 0
"1725" 5 195.73887 28.375619 16.9303 0.029516 8848.692 0
"1416" 5 194.68397 28.048969 17.4487 0.029591 8871.189 0
"1650" 5 194.26768 27.730046 15.983 0.029639 8885.624 0
"1408" 5 194.9838 27.746328 16.3121 0.029759 8921.647 0
"1596" 5 195.54739 28.172358 16.9234 0.029884 8959.145 0
"1604" 5 194.34778 27.766286 14.8033 0.030444 9126.984 0
"1465" 5 195.18837 27.747037 17.4141 0.031129 9332.146 0
"1331" 5 194.91447 27.854618 16.5144 0.031342 9396.194 0
"1393" 5 194.75863 28.115668 15.0834 0.03141 9416.544 0
"1268" 5 194.94492 27.97385 14.671 0.03142 9419.365 0
"1410" 5 194.83418 28.197922 15.5209 0.031563 9462.472 0
"1405" 5 194.94283 27.746264 17.336 0.032406 9715.041 0
"1277" 5 194.95877 27.924842 15.9894 0.032797 9832.416 0
"1341" 5 195.04265 27.863966 15.7757 0.033115 9927.552 0
"1334" 5 195.07643 28.059291 17.3764 0.033249 9967.883 0
