"clusterID" "ra" "dec" "r" "zspec" "Vel" "Flag" "lgm_tot_p50"
"5362" 14 230.1196 8.285169 15.3407 0.037214 11156.456 1 10.50402
"5363" 14 229.88524 7.330944 16.4639 0.045531 13649.733 0 10.11351
"5364" 14 229.78106 7.563324 14.9504 0.034319 10288.451 1 10.59023
"5365" 14 229.77133 7.816249 16.2474 0.043079 12914.846 0 10.27395
"5366" 14 230.10621 8.303679 17.1366 0.046531 13949.703 0 9.188046
"5367" 14 230.72836 8.348948 16.0481 0.031141 9335.966 1 9.23983
"5368" 14 230.67546 8.368863 16.3327 0.032437 9724.395 1 10.29631
"5369" 14 229.80898 8.004162 15.2332 0.032178 9646.848 1 10.38855
"5370" 14 229.8903 8.147192 15.4991 0.053179 15942.639 1 10.80999
"5371" 14 230.48031 8.423782 13.199 0.03905 11707.006 1 11.40974
"5372" 14 231.08051 7.307157 15.85 0.045658 13687.888 0 10.12347
"5373" 14 230.22181 8.396847 14.2403 0.031015 9298.111 1 10.70288
"5374" 14 230.75314 7.033086 14.9895 0.034911 10465.962 1 10.50992
"5375" 14 229.90625 8.188807 17.2784 0.042451 12726.628 0 9.593978
"5376" 14 229.7746 7.420269 16.4891 0.034481 10337.156 1 10.01613
"5377" 14 230.41012 8.441037 19.1694 0.040347 12095.684 1 10.15143
"5378" 14 230.18398 8.392486 17.837 0.03149 9440.462 1 8.799304
"5379" 14 229.7236 7.575922 15.5064 0.036953 11078.327 1 10.38508
"5380" 14 229.71874 7.805517 17.3849 0.044961 13479.11 0 9.332007
"5381" 14 230.13335 8.372783 16.1249 0.033959 10180.781 1 10.10839
"5382" 14 230.72993 8.400254 15.628 0.03181 9536.404 1 10.27351
"5383" 14 229.72698 7.542385 17.2984 0.052996 15887.675 1 9.754734
"5384" 14 230.08676 8.358412 17.7106 0.042432 12720.728 0 9.432593
"5385" 14 230.59906 8.444937 16.8087 0.034269 10273.483 1 9.623194
"5386" 14 231.19258 7.465509 17.6313 0.045734 13710.825 0 9.362128
"5387" 14 229.73035 7.450732 16.6276 0.035734 10712.697 1 9.918584
"5388" 14 229.722 7.472781 15.8899 0.05281 15832.115 1 10.59639
"5389" 14 230.22713 8.443866 15.4806 0.035361 10600.856 1 10.41151
"5390" 14 230.11546 8.416773 16.2506 0.053344 15991.991 1 NA
"5391" 14 230.65468 8.47223 15.1718 0.031338 9394.926 1 10.43818
"5392" 14 230.83495 8.40437 15.4342 0.032406 9715.212 1 10.35874
"5393" 14 230.71112 6.952508 17.5692 0.034115 10227.444 1 8.916117
"5394" 14 229.67019 7.829829 15.7426 0.045813 13734.449 0 10.60715
"5395" 14 230.95208 7.069789 16.4484 0.033769 10123.742 1 9.9194
"5396" 14 231.25272 7.524499 17.7094 0.046448 13924.91 0 9.518764
"5397" 14 230.7622 8.456607 15.8198 0.034311 10286.047 1 10.20648
"5398" 14 230.75082 8.465479 15.7929 0.03907 11712.759 1 NA
"5399" 14 229.76411 8.138726 13.9272 0.033779 10126.743 1 11.12346
"5400" 14 231.2275 7.406677 16.1827 0.04467 13391.741 0 10.27583
"5401" 14 231.27434 7.838522 17.2059 0.033909 10165.695 1 9.006144
"5402" 14 229.65189 7.910946 17.7454 0.047485 14235.6 1 9.073655
"5403" 14 230.68428 8.503711 16.2894 0.033586 10068.764 1 10.07837
"5404" 14 231.27918 7.502336 17.7389 0.042147 12635.329 0 8.993957
"5405" 14 229.61777 7.658785 15.0233 0.04674 14012.273 1 10.71986
"5406" 14 229.62298 7.854822 15.9106 0.04644 13922.287 0 10.80865
"5407" 14 230.56024 8.543432 17.6576 0.031994 9591.452 1 9.294869
"5408" 14 230.53202 8.548374 15.7157 0.038683 11596.995 1 10.45095
"5409" 14 230.13441 8.489764 17.5993 0.053516 16043.6 1 9.393852
"5410" 14 229.61462 7.838802 16.1942 0.033729 10111.814 1 9.855211
"5411" 14 229.68118 7.335566 17.6623 0.033685 10098.416 1 9.145928
"5412" 14 230.70052 8.530004 16.4162 0.036452 10928.155 1 9.833858
"5413" 14 230.66341 8.540756 16.009 0.03661 10975.318 1 10.25932
"5414" 14 230.73261 8.521287 15.5504 0.038565 11561.502 1 10.06472
"5415" 14 230.79326 8.505347 14.8179 0.03587 10753.669 1 10.69363
"5416" 14 229.70026 7.277997 17.7437 0.052828 15837.55 1 9.407094
"5417" 14 230.08217 8.488367 16.7619 0.036329 10891.139 1 9.969521
"5418" 14 229.84246 7.086743 16.2766 0.044705 13402.201 0 10.44041
"5419" 14 230.90195 8.459641 16.5157 0.032313 9687.185 1 9.95516
"5420" 14 231.34068 7.667565 17.0559 0.045747 13714.672 0 9.424017
"5421" 14 230.57513 8.579889 14.9636 0.035954 10778.831 1 10.6406
"5422" 14 230.74544 8.541625 15.7972 0.03359 10070.164 1 10.27769
"5423" 14 229.72536 7.200654 17.6549 0.032176 9646.116 1 9.0103
"5424" 14 230.70505 8.560529 15.441 0.035009 10495.293 1 10.45848
"5425" 14 231.14531 8.283193 17.5954 0.030886 9259.252 1 9.232275
"5426" 14 230.65242 8.579882 15.4468 0.033482 10037.6 1 10.4195
"5427" 14 230.76073 8.561312 16.3044 0.031546 9457.259 1 10.02794
"5428" 14 230.73747 8.573038 16.6293 0.033051 9908.512 1 9.966991
"5429" 14 230.79793 8.552417 15.5724 0.034393 10310.807 1 10.3792
"5430" 14 229.77098 7.102526 17.3328 0.032992 9890.858 1 9.124333
"5431" 14 230.69633 6.818406 15.7776 0.034284 10278.034 1 10.23508
"5432" 14 230.66617 8.607447 16.9662 0.033816 10137.65 1 9.675943
"5433" 14 231.20611 7.145918 16.3018 0.034757 10419.83 1 9.694773
"5434" 14 230.73536 8.594759 17.4263 0.035009 10495.422 1 9.614847
"5435" 14 229.84027 8.403559 17.5662 0.035268 10573.188 1 8.904132
"5436" 14 230.60129 8.630108 17.3351 0.03539 10609.721 1 9.473102
"5437" 14 230.8126 8.573775 14.3893 0.034612 10376.378 1 10.71756
"5438" 14 230.59304 8.637112 16.8844 0.052345 15692.507 1 NA
"5439" 14 230.78959 8.595824 16.9614 0.032123 9630.296 1 9.746383
"5440" 14 230.59307 8.645022 15.6314 0.036009 10795.374 1 10.42251
"5441" 14 231.26148 7.182279 17.794 0.034542 10355.428 1 9.075247
"5442" 14 230.21497 8.623124 16.2135 0.030932 9273.21 1 9.472569
"5443" 14 230.77209 8.609218 13.1667 0.034124 10230.208 1 NA
"5444" 14 230.68304 6.775121 16.918 0.053783 16123.738 1 9.959019
"5445" 14 230.76903 8.612252 15.1325 0.03698 11086.292 1 10.64009
"5446" 14 230.62597 8.650733 17.3028 0.036667 10992.394 1 9.643292
"5447" 14 231.21654 8.308976 16.3807 0.033859 10150.667 1 9.834846
"5448" 14 231.42739 7.796633 16.7983 0.034223 10259.791 1 9.369694
"5449" 14 229.48954 7.760093 17.2809 0.032481 9737.604 1 9.086314
"5450" 14 230.70463 8.646043 16.7364 0.032719 9808.888 1 9.825323
"5451" 14 230.73533 8.650253 15.0246 0.033411 10016.468 1 10.66253
"5452" 14 230.42567 6.720971 17.7612 0.049552 14855.217 1 9.254776
"5453" 14 230.83385 8.618041 14.5202 0.03576 10720.653 1 10.87844
"5454" 14 230.76492 8.643161 16.0029 0.038425 11519.54 1 9.906353
"5455" 14 230.62577 8.677618 15.7359 0.034874 10454.842 1 10.35103
"5456" 14 230.79527 8.634344 14.6013 0.03495 10477.857 1 NA
"5457" 14 230.78477 8.63927 17.1308 0.035359 10600.392 1 9.589514
"5458" 14 230.75433 8.651584 16.1896 0.038078 11415.56 1 NA
"5459" 14 230.37436 8.69378 17.7738 0.047173 14142.116 1 9.468406
"5460" 14 231.39368 7.339266 17.2277 0.034533 10352.763 1 8.840175
"5461" 14 229.46976 7.857593 17.7095 0.046597 13969.51 1 9.208989
"5462" 14 231.4321 7.452072 15.9759 0.0451 13520.505 0 10.35496
"5463" 14 230.74631 8.664601 16.5197 0.032083 9618.295 1 9.89157
"5464" 14 230.69176 8.679241 16.1252 0.042014 12595.426 0 9.63352
"5465" 14 230.80831 8.645442 14.5786 0.035111 10526.058 1 10.84218
"5466" 14 229.63512 7.122424 14.9065 0.045597 13669.577 0 10.88097
"5467" 14 231.46912 7.819623 13.8149 0.033683 10097.804 1 11.13309
"5468" 14 230.72111 8.677664 15.651 0.037785 11327.703 1 10.40559
"5469" 14 230.42956 8.713998 17.5499 0.03331 9986.162 1 9.368488
"5470" 14 231.2765 7.097945 17.472 0.03461 10375.859 1 8.759764
"5471" 14 229.5209 7.309805 17.1808 0.042732 12810.821 0 9.023783
"5472" 14 229.59478 7.164579 17.2292 0.033532 10052.563 1 9.834513
"5473" 14 230.77904 8.676481 15.3442 0.033789 10129.768 1 10.50623
"5474" 14 229.51718 8.118441 16.8147 0.032157 9640.576 1 8.579357
"5475" 14 229.51713 8.119741 20.1834 0.031943 9576.387 1 7.798208
"5476" 14 231.05243 8.544806 14.8265 0.037115 11126.74 1 10.71053
"5477" 14 229.6298 8.318561 16.1219 0.033435 10023.57 1 10.15539
"5478" 14 230.86118 8.658128 17.6629 0.037676 11294.867 1 9.590976
"5479" 14 229.77068 8.480396 16.5658 0.033801 10133.177 1 9.541349
"5480" 14 231.21305 8.425127 14.2583 0.036651 10987.642 1 10.88944
"5481" 14 230.69932 8.71861 14.5025 0.037272 11173.85 1 NA
"5482" 14 231.1846 6.950459 17.2834 0.04492 13466.668 0 9.861943
"5483" 14 229.45477 7.405609 16.6721 0.036238 10863.975 1 9.817384
"5484" 14 231.37484 8.226913 17.4868 0.036323 10889.502 1 9.142617
"5485" 14 229.57166 7.132512 15.3924 0.03199 9590.388 1 10.33753
"5486" 14 229.84285 8.563394 15.9323 0.034877 10455.751 1 9.865719
"5487" 14 229.48928 8.148157 16.9801 0.034825 10440.389 1 9.787555
"5488" 14 229.53753 8.2475 15.0588 0.035913 10766.45 1 10.23834
"5489" 14 230.55289 8.767453 14.8761 0.035323 10589.62 1 10.70931
"5490" 14 229.49204 7.239226 14.614 0.035467 10632.865 1 10.72836
"5491" 14 231.26686 8.413621 15.6306 0.034351 10298.072 1 NA
"5492" 14 229.42899 8.016031 15.7572 0.034364 10302.17 1 10.26092
"5493" 14 230.71995 8.744934 14.7099 0.03765 11287.216 1 10.88506
"5494" 14 229.79422 6.859941 16.6846 0.034165 10242.367 1 9.790094
"5495" 14 230.8354 8.722818 15.4414 0.036201 10852.643 1 10.39431
"5496" 14 231.35894 7.084704 14.7227 0.034777 10425.795 1 10.69322
"5497" 14 230.63235 8.778629 15.7419 0.031455 9429.987 1 10.19999
"5498" 14 229.37408 7.861707 14.5526 0.036227 10860.611 1 NA
"5499" 14 229.57438 8.348603 16.5923 0.03505 10507.705 1 9.182485
"5500" 14 229.5522 8.331573 15.9975 0.034798 10432.25 1 9.904396
"5501" 14 230.81652 8.748455 14.9289 0.033533 10052.821 1 10.68259
"5502" 14 231.5758 7.710226 16.9958 0.034424 10320.163 1 9.763252
"5503" 14 229.70182 8.514407 17.5346 0.033565 10062.396 1 9.210739
"5504" 14 230.47016 8.811059 17.3218 0.038225 11459.534 1 9.080053
"5505" 14 230.61155 8.803991 16.9455 0.03533 10591.778 1 9.638108
"5506" 14 229.4473 7.218277 13.837 0.033771 10124.24 1 11.00515
"5507" 14 231.58811 7.720868 15.4046 0.033859 10150.742 1 10.44006
"5508" 14 231.26549 8.490843 15.6136 0.044002 13191.495 0 10.64991
"5509" 14 229.46207 8.228901 14.5906 0.035609 10675.451 1 10.84134
"5510" 14 229.35141 7.489427 15.1362 0.033589 10069.585 1 10.52016
"5511" 14 231.09054 8.636267 15.963 0.03265 9788.239 1 9.855245
"5512" 14 229.33196 7.613523 16.3475 0.033752 10118.583 1 10.08464
"5513" 14 230.87305 8.757963 17.0115 0.03921 11754.817 1 9.804305
"5514" 14 229.4977 7.099654 17.727 0.032994 9891.4 1 9.238012
"5515" 14 231.03945 8.680632 16.084 0.03565 10687.736 1 9.881031
"5516" 14 229.38194 8.075551 16.252 0.037373 11204.251 1 9.736878
"5517" 14 230.81404 8.783946 17.075 0.033259 9970.92 1 9.621573
"5518" 14 229.34474 7.45081 15.7176 0.036771 11023.525 1 10.32084
"5519" 14 229.72348 8.574199 17.4948 0.033326 9991 1 9.368167
"5520" 14 229.33019 7.474547 16.5961 0.036662 10990.946 1 9.826163
"5521" 14 230.91331 8.759089 14.4467 0.034282 10277.413 1 10.87457
"5522" 14 230.49352 8.851565 16.679 0.033869 10153.539 1 9.82946
"5523" 14 230.78044 8.807922 17.3247 0.038146 11435.955 1 8.545843
"5524" 14 229.37692 7.269481 16.35 0.047069 14110.85 1 10.45411
"5525" 14 230.8216 8.813142 15.7817 0.036971 11083.618 1 10.22678
"5526" 14 229.4178 7.165497 14.6515 0.036428 10920.876 1 10.80069
"5527" 14 229.34032 7.346066 14.9278 0.04588 13754.463 0 10.78171
"5528" 14 229.3747 8.177601 16.612 0.033297 9982.261 1 9.566684
"5529" 14 230.81186 8.829001 16.5035 0.03402 10198.984 1 9.89377
"5530" 14 230.94184 6.628318 17.5033 0.054298 16278.068 1 9.431112
"5531" 14 229.46129 7.064855 17.8017 0.038888 11658.23 1 8.757837
"5532" 14 229.34736 7.27719 15.5786 0.035305 10584.308 1 10.41228
"5533" 14 229.28034 7.512293 17.2027 0.032017 9598.32 1 9.233789
"5534" 14 229.43162 7.097819 17.6075 0.038755 11618.457 1 8.89358
"5535" 14 229.8148 8.706124 16.0912 0.033566 10062.792 1 10.04679
"5536" 14 229.31022 7.34456 17.507 0.031721 9509.708 1 8.745391
"5537" 14 230.9643 8.792967 17.0954 0.039633 11881.791 1 9.3021
"5538" 14 231.49197 7.060042 16.8643 0.043906 13162.583 0 9.995287
"5539" 14 229.49562 6.960687 17.497 0.04591 13763.613 0 9.220387
"5540" 14 229.25655 7.438038 17.6543 0.032129 9632.026 1 9.339309
"5541" 14 230.99959 8.806707 16.7806 0.036705 11003.84 1 9.179937
"5542" 14 230.3542 6.484784 14.9461 0.033261 9971.493 1 10.41371
"5543" 14 231.03075 8.795942 15.5794 0.03595 10777.395 1 10.35137
"5544" 14 229.37106 7.116259 16.9215 0.038077 11415.2 1 9.793444
"5545" 14 231.64144 8.104794 16.8702 0.04472 13406.647 0 9.667957
"5546" 14 229.70253 6.722196 17.0711 0.032644 9786.353 1 9.468253
"5547" 14 229.30611 7.230248 17.616 0.034939 10474.365 1 9.350681
"5548" 14 229.33496 7.164868 16.4054 0.037609 11274.946 1 10.06964
"5549" 14 230.96437 8.84241 15.7906 0.038327 11490.143 1 9.892728
"5550" 14 229.40204 7.040299 15.1299 0.033761 10121.182 1 NA
"5551" 14 231.12525 8.759649 16.675 0.033911 10166.244 1 9.888773
"5552" 14 231.29805 8.636915 15.6339 0.03308 9917.069 1 10.27909
"5553" 14 229.85461 8.79904 15.7525 0.035531 10651.818 1 9.671774
"5554" 14 229.3073 7.185049 15.2174 0.038203 11452.845 1 10.52882
"5555" 14 229.2408 7.365302 17.5513 0.045675 13692.961 0 9.035075
"5556" 14 229.28326 7.233593 16.4637 0.034864 10451.829 1 9.979237
"5557" 14 229.221 7.414028 15.6518 0.035486 10638.399 1 10.31748
"5558" 14 229.59318 8.630047 16.2666 0.034382 10307.608 1 9.510106
"5559" 14 229.22896 7.379044 15.6914 0.036354 10898.652 1 10.30506
"5560" 14 229.99999 6.526636 17.8405 0.046099 13820.133 0 9.151253
"5561" 14 229.68896 6.69665 17.5502 0.047942 14372.716 1 9.153741
"5562" 14 230.17942 8.941255 14.9924 0.032223 9660.254 1 10.63204
"5563" 14 229.3375 7.089148 16.9987 0.032143 9636.121 1 9.375711
"5564" 15 195.72036 -2.520557 16.2672 0.081833 24532.805 0 10.92973
"5565" 15 195.70608 -2.514417 17.2662 0.078802 23624.221 0 10.31754
"5566" 15 195.70459 -2.51099 17.4738 0.085346 25586.18 0 10.42557
"5567" 15 195.73564 -2.491735 16.8872 0.083807 25124.707 0 10.73778
"5568" 15 195.69386 -2.484058 17.6059 0.085896 25750.955 0 10.46244
"5569" 15 195.69284 -2.562182 17.4838 0.087928 26360.283 1 10.4246
"5570" 15 195.72257 -2.463289 17.4609 0.08032 24079.417 0 10.35529
"5571" 15 195.76973 -2.555473 17.0538 0.084531 25341.894 0 10.57276
"5572" 15 195.75909 -2.456466 16.3942 0.088803 26622.458 1 10.97506
"5573" 15 195.70841 -2.443926 15.542 0.08253 24741.953 0 11.22315
"5574" 15 195.70574 -2.594164 17.0305 0.085619 25667.859 0 10.57164
"5575" 15 195.67195 -2.445004 16.1968 0.083183 24937.54 0 10.95515
"5576" 15 195.76467 -2.595286 17.316 0.087871 26343.042 1 10.5765
"5577" 15 195.64708 -2.575969 17.5734 0.080551 24148.726 0 10.35385
"5578" 15 195.82048 -2.511135 17.3023 0.083712 25096.307 0 10.2891
"5579" 15 195.62505 -2.477976 17.0924 0.084184 25237.635 0 10.3144
"5580" 15 195.76094 -2.421878 18.2218 0.085389 25598.987 0 10.03804
"5581" 15 195.62918 -2.572073 16.9479 0.084057 25199.577 0 10.66727
"5582" 15 195.6154 -2.536438 17.6118 0.088487 26527.603 1 10.211
"5583" 15 195.72961 -2.411628 16.9256 0.082789 24819.473 0 10.75412
"5584" 15 195.66067 -2.421271 17.0178 0.085658 25679.574 0 10.66167
"5585" 15 195.59986 -2.512855 17.4481 0.08266 24780.836 0 10.54656
"5586" 15 195.75234 -2.396383 17.4659 0.083738 25103.946 0 10.42704
"5587" 15 195.78872 -2.411573 16.3409 0.086135 25822.632 0 10.94053
"5588" 15 195.58953 -2.501699 15.4161 0.079691 23890.671 0 11.19316
"5589" 15 195.69313 -2.64703 16.2191 0.082756 24809.487 0 10.93146
"5590" 15 195.69607 -2.384438 16.6523 0.082333 24682.729 0 10.79643
"5591" 15 195.81703 -2.419789 16.5458 0.084361 25290.798 0 10.83234
"5592" 15 195.8493 -2.465221 15.7452 0.079316 23778.324 0 11.00469
"5593" 15 195.57754 -2.526358 17.6033 0.084635 25372.905 0 9.861856
"5594" 15 195.58669 -2.580307 17.6272 0.082676 24785.635 0 10.34543
"5595" 15 195.57311 -2.542252 16.4727 0.083875 25145.107 0 10.81996
"5596" 15 195.85398 -2.582787 17.3388 0.084509 25335.185 0 10.42278
"5597" 15 195.87092 -2.5186 16.9657 0.081986 24578.695 0 10.48477
"5598" 15 195.71724 -2.365792 16.0753 0.084649 25377.087 0 11.05949
"5599" 15 195.79735 -2.383832 16.9693 0.081896 24551.803 0 10.6553
"5600" 15 195.59264 -2.611141 17.3012 0.081845 24536.439 0 10.29677
"5601" 15 195.56247 -2.53857 16.911 0.080289 24069.968 0 10.37582
"5602" 15 195.84162 -2.625037 17.3926 0.088126 26419.426 0 10.45785
"5603" 15 195.78102 -2.365318 16.4232 0.086657 25978.992 0 10.87397
"5604" 15 195.65985 -2.359921 16.7221 0.085626 25670.152 0 10.76922
"5605" 15 195.78664 -2.363112 16.9476 0.084697 25391.606 0 10.62335
"5606" 15 195.5472 -2.526126 16.6535 0.084383 25297.447 0 10.45321
"5607" 15 195.54457 -2.495214 17.2588 0.08656 25949.936 0 10.51882
"5608" 15 195.85918 -2.409836 17.3047 0.084947 25466.548 0 10.52744
"5609" 15 195.73369 -2.338228 17.5514 0.081692 24490.768 0 10.33917
"5610" 15 195.54917 -2.451229 16.7341 0.078472 23525.218 1 10.77086
"5611" 15 195.7473 -2.337461 16.4618 0.08345 25017.711 0 10.82956
"5612" 15 195.66011 -2.344046 16.5515 0.086562 25950.575 0 10.86385
"5613" 15 195.54887 -2.442727 17.5709 0.07866 23581.822 1 9.654846
"5614" 15 195.56322 -2.413061 17.4592 0.078685 23589.116 1 10.41298
"5615" 15 195.60201 -2.665111 17.0089 0.082239 24654.779 0 10.52235
"5616" 15 195.89382 -2.597636 17.6371 0.082651 24778.137 0 9.953829
"5617" 15 195.67857 -2.708655 16.4973 0.082331 24682.219 0 10.8299
"5618" 15 195.78414 -2.708027 16.9522 0.082686 24788.495 0 10.66776
"5619" 15 195.66145 -2.724711 15.9608 0.078326 23481.682 1 11.05847
"5620" 15 195.93806 -2.54911 17.5862 0.084577 25355.58 0 10.32537
"5621" 15 195.51052 -2.602219 16.8985 0.083317 24977.862 0 10.60787
"5622" 15 195.58323 -2.698366 17.3992 0.081212 24346.766 0 10.51189
"5623" 15 195.49793 -2.423465 15.7714 0.081347 24387.157 0 11.1363
"5624" 15 195.45234 -2.56846 16.4811 0.080438 24114.652 0 11.01043
"5625" 15 195.67414 -2.24831 17.0578 0.078617 23568.805 1 10.13976
"5626" 15 195.50892 -2.34082 17.6062 0.081004 24284.439 0 10.10876
"5627" 15 195.45513 -2.596192 16.6258 0.079596 23862.397 0 10.80605
"5628" 15 195.43918 -2.511735 17.1626 0.083723 25099.389 0 10.51441
"5629" 15 195.44638 -2.586988 15.6529 0.080473 24125.18 0 11.21348
"5630" 15 195.49828 -2.697291 16.5103 0.082139 24624.56 0 10.83123
"5631" 15 195.94629 -2.689553 16.2907 0.082167 24632.918 0 10.96218
"5632" 15 195.4692 -2.670107 15.7566 0.083608 25065.144 0 11.10998
"5633" 15 195.43216 -2.432853 16.4205 0.079265 23763.145 1 10.77722
"5634" 15 195.68248 -2.822749 16.8504 0.082108 24615.23 0 10.73165
"5635" 15 195.62106 -2.816551 17.4894 0.07969 23890.452 0 10.26454
"5636" 15 195.52069 -2.764349 16.789 0.081007 24285.204 0 10.42633
"5637" 15 195.91972 -2.763821 17.1257 0.081495 24431.46 0 10.59416
"5638" 15 195.63542 -2.824576 17.1501 0.0816 24463.092 0 10.54098
"5639" 15 195.67312 -2.835812 15.8155 0.086924 26059.037 0 11.14866
"5640" 15 195.8782 -2.233361 16.0199 0.084252 25258.246 0 11.21822
"5641" 15 195.39677 -2.605229 17.1779 0.079996 23982.084 0 10.48849
"5642" 15 195.86379 -2.820012 16.6411 0.083318 24978.123 0 10.38074
"5643" 15 195.78554 -2.855448 15.3518 0.073445 22018.326 1 11.15016
"5644" 15 196.06562 -2.587427 17.5016 0.082835 24833.227 0 10.22124
"5645" 15 195.422 -2.727531 17.6126 0.08311 24915.616 0 10.12002
"5646" 15 195.41697 -2.729032 17.3506 0.082849 24837.517 0 10.2499
"5647" 15 195.42607 -2.741747 17.3447 0.08305 24897.803 0 9.958479
"5648" 15 195.45812 -2.788206 16.2321 0.083619 25068.417 0 10.9405
"5649" 15 195.7361 -2.896348 17.1095 0.084022 25189.123 0 10.67077
"5650" 15 195.94434 -2.21293 16.3858 0.083562 25051.203 0 10.69219
"5651" 15 195.35774 -2.388137 16.4061 0.085527 25640.496 0 10.84142
"5652" 15 195.34064 -2.619525 17.5859 0.081789 24519.707 0 10.35196
"5653" 15 195.87096 -2.893486 15.9283 0.079077 23706.547 1 10.47047
"5654" 15 196.0711 -2.316169 15.3758 0.085452 25617.877 0 11.21873
"5655" 15 195.62244 -2.913601 16.8605 0.084961 25470.643 0 9.834051
"5656" 15 195.86884 -2.911462 17.4292 0.078972 23675.084 1 9.866248
"5657" 15 195.89619 -2.904741 15.3054 0.082792 24820.297 0 11.14357
"5658" 15 195.36314 -2.770407 15.868 0.082962 24871.292 0 10.95743
"5659" 15 195.28579 -2.439527 16.9208 0.080022 23989.851 1 10.59715
"5660" 15 195.46082 -2.89398 16.8688 0.083891 25149.742 0 10.71379
"5661" 15 195.62409 -2.065739 17.3131 0.084824 25429.673 0 10.54888
"5662" 15 195.71502 -2.979802 17.6303 0.082921 24859.18 0 9.977882
"5663" 15 195.53618 -2.942575 16.7857 0.082803 24823.667 0 10.8724
"5664" 15 195.99954 -2.915437 16.8848 0.082596 24761.625 0 10.45522
"5665" 15 195.58273 -2.041139 15.9312 0.084376 25295.21 0 11.08372
"5666" 15 195.61192 -2.008949 17.5292 0.084207 25244.522 0 10.32163
"5667" 15 196.15075 -2.8111 17.0125 0.086086 25807.976 0 10.52494
"5668" 15 195.1919 -2.468804 16.396 0.082445 24716.317 0 11.1116
"5669" 15 195.30889 -2.857413 16.5282 0.082617 24767.957 0 10.75135
"5670" 15 196.15137 -2.191156 17.09 0.084091 25209.914 0 10.62816
"5671" 15 196.22711 -2.317056 15.3578 0.086401 25902.236 1 11.51575
"5672" 15 195.2627 -2.823409 16.468 0.082762 24811.286 0 10.89837
"5673" 15 195.68489 -1.963269 16.7065 0.084159 25230.168 0 10.73122
"5674" 15 196.27508 -2.459199 17.6037 0.084199 25242.084 0 10.63598
"5675" 15 196.28308 -2.394894 16.4421 0.083329 24981.445 0 10.84595
"5676" 15 196.29264 -2.587872 16.8703 0.088076 26404.425 1 10.76358
"5677" 15 195.38806 -2.028511 17.5619 0.086008 25784.412 0 10.47723
"5678" 15 195.35852 -2.049118 16.8637 0.084994 25480.461 0 10.50103
"5679" 15 196.29513 -2.361562 15.6978 0.081961 24571.362 1 11.21579
"5680" 15 195.19119 -2.236714 17.4593 0.085436 25613.131 0 10.38027
"5681" 15 195.20208 -2.834051 17.5473 0.083207 24944.696 0 10.41094
"5682" 15 195.25222 -2.126129 16.8776 0.080755 24209.83 1 10.63867
"5683" 15 195.11993 -2.401185 17.0812 0.082842 24835.491 0 10.28652
"5684" 15 195.53391 -3.099082 16.1219 0.087637 26273.059 1 10.72165
"5685" 15 196.31136 -2.346972 17.4343 0.081425 24410.547 1 10.4084
"5686" 15 196.18882 -2.115123 16.5216 0.083609 25065.327 0 10.78829
"5687" 15 195.4836 -3.092145 16.492 0.088038 26393.209 1 10.68821
"5688" 15 195.95726 -1.936978 17.4548 0.082846 24836.585 0 10.24739
"5689" 15 195.50108 -3.109913 17.4976 0.082251 24658.265 1 9.995272
"5690" 15 195.23692 -2.108109 17.4829 0.080233 24053.332 1 10.26084
"5691" 15 195.93377 -3.114368 16.5352 0.08116 24331.045 1 10.79016
"5692" 15 195.50467 -3.123576 15.6341 0.087317 26177.041 1 11.22972
"5693" 15 195.978 -3.10884 16.5668 0.077801 23324.18 1 10.65897
"5694" 15 196.13352 -3.019102 15.2799 0.081772 24514.704 1 11.40418
"5695" 15 196.0512 -3.078839 17.0746 0.08169 24490.028 1 10.23542
"5696" 15 196.25174 -2.894371 17.5728 0.081983 24577.81 1 10.44943
"5697" 15 196.10828 -3.043809 17.1661 0.080296 24072.021 1 9.993838
"5698" 15 196.36738 -2.642968 16.4102 0.08326 24960.855 0 10.75748
"5699" 15 196.01692 -1.92356 16.4204 0.08358 25056.765 0 10.79287
"5700" 15 195.10746 -2.252514 17.624 0.083461 25021.122 0 10.28196
"5701" 15 195.15549 -2.160015 16.9732 0.085615 25666.587 0 10.73979
"5702" 15 195.33877 -1.969384 15.9138 0.078478 23527.175 1 10.83223
"5703" 15 195.21354 -2.081188 16.6079 0.083543 25045.696 0 10.82123
"5704" 15 195.09873 -2.259908 16.577 0.085089 25509.043 0 10.76655
"5705" 15 195.38119 -3.100442 16.8184 0.081441 24415.5 1 10.64958
"5706" 15 195.1753 -2.116221 16.926 0.087193 26139.702 1 10.71581
"5707" 15 195.12968 -2.18472 16.2776 0.087184 26137.016 1 11.05723
"5708" 15 195.14738 -2.151919 16.0138 0.08336 24990.786 0 11.07849
"5709" 15 195.09922 -2.226509 17.327 0.086553 25947.925 1 10.11765
"5710" 15 195.10621 -2.200473 16.3791 0.088069 26402.551 1 10.90897
"5711" 15 195.14273 -2.134062 14.9538 0.085158 25529.693 0 11.48558
"5712" 15 195.67571 -3.210495 17.6452 0.084958 25469.777 0 10.36519
"5713" 15 195.02445 -2.592503 17.1209 0.085251 25557.535 0 10.02685
"5714" 16 329.37261 -7.795741 14.479 0.057954 17374.115 0 11.35762
"5715" 16 329.35704 -7.79354 17.2337 0.0583 17477.759 0 10.38277
"5716" 16 329.3568 -7.824046 17.4191 0.058837 17638.862 0 10.08281
