"clusterID" "ra" "dec" "u" "g" "r" "i" "z" "zspec" "zerrx" "Vel" "Vel_err" "radp" "radmpc" "Voff" "Flag" "run" "camcol" "field" "DR12id" "DR12specObjID" "lgm_tot_p50" "sfr_tot_p50" "specsfr_tot_p50" "d4000_n"
"6101" 17 240.14901 15.685631 0 0 14.1756 0 0 0.035659 0 10690.377 0 0.457412 1.159182 197.641 0 4678 5 255 "1237665567154831489" "2838562516320151552" 10.57478 0.5561389 -10.0577 1.307504
"6102" 17 240.38549 15.472385 0 0 16.6258 0 0 0.038379 0 11505.846 0 0.459272 1.163894 1013.11 0 4670 1 286 "1237665530649641351" "2838555644372477952" 9.68661 -0.03840282 -9.77769 1.166536
"6103" 17 240.60703 16.353837 0 0 16.6088 0 0 0.038435 0 11522.493 0 0.459794 1.165219 1029.757 0 4670 3 285 "1237665531723317445" "2473722276621608960" 10.07288 -1.845216 -11.97092 1.887554
"6104" 17 240.67122 16.351069 0 0 17.0051 0 0 0.033985 0 10188.531 0 0.465711 1.180213 -304.205 0 4670 3 286 "1237665531723383179" "2473731897348352000" 9.641026 -1.488106 -11.19124 1.544027
"6105" 17 240.33837 16.306769 0 0 14.1343 0 0 0.03679 0 11029.323 0 0.468685 1.18775 536.587 0 4670 3 284 "1237665531723251798" "2472524633228732416" 10.81964 -0.804301 -11.65845 1.496744
"6106" 17 241.05905 15.931207 0 0 17.2596 0 0 0.032969 0 9883.771 0 0.470089 1.191308 -608.965 0 4678 6 260 "1237665567692030433" "2472495221292689408" 9.339568 -2.186696 -11.60169 1.468254
"6107" 17 240.86475 15.518598 0 0 16.4582 0 0 0.035993 0 10790.463 0 0.470469 1.19227 297.727 0 4678 5 260 "1237665567155159368" "2472503192751990784" 9.995446 -1.452363 -11.5037 1.852948
"6108" 17 240.57505 16.366216 0 0 14.4046 0 0 0.039577 0 11864.883 0 0.470927 1.193431 1372.147 0 4670 3 285 "1237665531723317440" "2472613143914768384" 10.36998 -1.153616 -11.61471 1.945342
"6109" 17 240.95129 16.195549 0 0 16.3861 0 0 0.034601 0 10373.047 0 0.472684 1.197883 -119.689 0 4670 3 288 "1237665531723514175" "2473737669784397824" 9.974561 -1.206821 -11.229 1.814475
"6110" 17 240.52164 16.365993 0 0 17.6286 0 0 0.031957 0 9580.573 0 0.473149 1.199062 -912.164 0 4670 3 285 "1237665531723317695" "2472612319281047552" 9.583014 -1.926479 -11.5633 1.76101
"6111" 17 240.52008 16.366193 0 0 17.5166 0 0 0.034094 0 10221.181 0 0.473503 1.199959 -271.555 0 4670 3 285 "1237665531723317691" "2473718153453004800" 9.547241 -1.79972 -11.39792 1.231976
"6112" 17 240.73964 16.340717 0 0 17.0849 0 0 0.040885 0 12257.072 0 0.473798 1.200707 1764.336 0 4674 4 249 "1237665549437698331" "2472619191228721152" 9.561392 -1.519603 -11.1489 1.559478
"6113" 17 240.43116 15.437937 0 0 16.9058 0 0 0.036295 0 10880.898 0 0.476918 1.208614 388.162 0 4670 1 287 "1237665530649706724" "2841865449753307136" 9.559648 -0.4912731 -10.1102 1.287188
"6114" 17 240.45797 16.359935 0 0 16.0435 0 0 0.034796 0 10431.716 0 0.477336 1.209674 -61.02 0 4670 3 285 "1237665531723317556" "2472606271967094784" 10.14793 -1.738844 -11.93614 1.703151
"6115" 17 240.11054 16.074995 0 0 16.8557 0 0 0.038418 0 11517.28 0 0.478546 1.21274 1024.544 0 4678 6 254 "1237665567691637016" "2473687642005334016" 9.374126 -0.2517413 -9.691067 1.145671
"6116" 17 240.50328 15.41976 0 0 16.8755 0 0 0.034565 0 10362.41 0 0.480071 1.216605 -130.326 0 4670 1 287 "1237665530649706783" "2838556469006198784" 9.666826 -1.762025 -11.46105 1.622448
"6117" 17 240.09093 16.028491 0 0 17.5228 0 0 0.036067 0 10812.612 0 0.481188 1.219435 319.876 0 4670 2 283 "1237665531186315517" "2472545249071753216" 9.617276 -0.583482 -10.24329 1.314919
"6118" 17 241.0721 15.917729 0 0 17.1416 0 0 0.035093 0 10520.668 0 0.481789 1.220958 27.932 0 4678 6 260 "1237665567692030444" "2472494946414782464" 9.52169 -1.283222 -10.85252 1.704816
"6119" 17 240.818 16.31663 0 0 17.7612 0 0 0.037835 0 11342.606 0 0.483355 1.224927 849.87 0 4674 4 249 "1237665549437698466" "2473730797836724224" 9.335658 -2.281245 -11.6914 1.635396
"6120" 17 240.81554 16.318856 0 0 16.2703 0 0 0.037581 0 11266.581 0 0.484146 1.226932 773.845 0 4674 4 249 "1237665549437698465" "2472618641472907264" 9.871504 -1.724308 -11.67287 1.535418
"6121" 17 240.41888 15.431828 0 0 16.0618 0 0 0.035962 0 10781.241 0 0.486219 1.232183 288.505 0 4670 1 287 "1237665530649706709" "2838557843395733504" 10.19219 -1.706828 -11.94348 1.781452
"6122" 17 240.59821 16.382134 0 0 17.5674 0 0 0.042728 0 12809.652 0 0.487501 1.235434 2316.916 0 4670 3 285 "1237665531723317774" "2473719802720446464" 9.659596 -1.484021 -11.19187 1.687368
"6123" 17 240.71458 16.363499 0 0 17.2926 0 0 0.035451 0 10627.829 0 0.487948 1.236567 135.092 0 4674 4 248 "1237665549437632626" "2472617816839186432" 9.59491 -1.748449 -11.39882 1.814241
"6124" 17 240.76424 15.443386 0 0 16.4425 0 0 0.036371 0 10903.829 0 0.488382 1.237667 411.093 0 4678 5 260 "1237665567155159277" "2838565814855034880" 9.965685 -1.689804 -11.68313 1.705498
"6125" 17 240.2344 15.526444 0 0 14.5868 0 0 0.038518 0 11547.388 0 0.491215 1.244845 1054.652 0 4670 1 285 "1237665530649575744" "2838542450232944640" 10.74334 -1.30525 -12.04462 1.841877
"6126" 17 241.04358 16.087541 0 0 14.854 0 0 0.03477 0 10423.832 0 0.492874 1.24905 -68.904 0 4670 3 289 "1237665531723579440" "2472495496170596352" 10.62432 -1.182897 -11.82349 1.79928
"6127" 17 240.07404 16.022604 0 0 17.4257 0 0 0.03688 0 11056.34 0 0.495272 1.255127 563.604 0 4670 2 283 "1237665531186315486" "2473685992737892352" 8.89296 -0.3126541 -9.272375 1.235273
"6128" 17 240.77243 16.352128 0 0 15.6661 0 0 0.03703 0 11101.222 0 0.495946 1.256834 608.486 0 4674 4 249 "1237665549437698087" "2472616992205465600" 10.29078 -1.763453 -12.11869 1.812443
"6129" 17 240.54417 16.394461 0 0 17.7641 0 0 0.035987 0 10788.583 0 0.499863 1.266761 295.847 0 4670 3 285 "1237665531723317703" "2473718428330911744" 9.409157 -1.453203 -10.91055 1.73621
"6130" 17 240.19439 16.239735 0 0 15.5848 0 0 0.036089 0 10819.207 0 0.50032 1.267918 326.471 0 4678 6 254 "1237665567691637050" "2472529306153150464" 10.44969 -1.418147 -11.915 1.941509
"6131" 17 240.49205 16.391899 0 0 16.8736 0 0 0.03994 0 11973.663 0 0.502473 1.273375 1480.927 0 4670 3 285 "1237665531723317596" "2472604622699653120" 9.808892 -0.6974578 -10.56054 1.480631
"6132" 17 240.07894 16.071349 0 0 17.619 0 0 0.043481 0 13035.279 0 0.505561 1.281202 2542.543 0 4678 6 254 "1237665567691636984" "2473690115906496512" 9.126909 -0.4051403 -9.591464 1.137347
"6133" 17 241.08358 15.777711 0 0 16.2563 0 0 0.031104 0 9324.847 0 0.506156 1.28271 -1167.889 0 4678 6 261 "1237665567692095784" "2473648884220454912" 9.734632 -1.583101 -11.38333 1.526604
"6134" 17 240.75505 16.371004 0 0 15.5166 0 0 0.037285 0 11177.681 0 0.507336 1.2857 684.945 0 4674 4 249 "1237665549437698338" "2473732447104165888" 10.33965 -0.5750867 -10.97584 1.465187
"6135" 17 240.62392 16.40296 0 0 14.5779 0 0 0.038329 0 11490.601 0 0.510138 1.292801 997.865 0 4674 4 248 "1237665549437632547" "2472613418792675328" 10.85425 -1.505426 -12.40899 1.897496
"6136" 17 240.7066 16.388718 0 0 16.9581 0 0 0.035411 0 10615.81 0 0.51019 1.292934 123.074 0 4674 4 248 "1237665549437632886" "2472617267083372544" 9.432066 -0.5283229 -10.01888 1.220438
"6137" 17 240.80817 16.355358 0 0 16.3942 0 0 0.036591 0 10969.742 0 0.513203 1.300567 477.006 0 4674 4 249 "1237665549437698433" "2472615342938023936" 10.15641 -0.7003615 -10.90894 1.557109
"6138" 17 241.10713 15.872767 0 0 16.5751 0 0 0.04318 0 12944.99 0 0.51545 1.306262 2452.254 0 4678 6 261 "1237665567692095766" "2472492472513619968" 10.33832 -0.25 -10.6303 1.590662
"6139" 17 240.93774 16.273864 0 0 15.6462 0 0 0.032111 0 9626.654 0 0.516958 1.310084 -866.082 0 4674 4 250 "1237665549437763737" "2473737944662304768" 10.08902 -0.346913 -10.48247 1.360084
"6140" 17 241.07013 16.094879 0 0 15.104 0 0 0.045086 0 13516.416 0 0.519258 1.315913 3023.68 0 4670 3 289 "1237665531723579461" "2473650808365803520" 10.67006 0.3965012 -10.3151 1.417247
"6141" 17 240.30144 15.442989 0 0 17.7447 0 0 0.035965 0 10782.069 0 0.521677 1.322043 289.333 0 4670 1 286 "1237665530649641419" "2838547123157362688" 9.296187 -1.359547 -10.71495 1.550711
"6142" 17 240.53117 16.415593 0 0 17.4517 0 0 0.033219 0 9958.728 0 0.521751 1.322231 -534.008 0 4674 4 247 "1237665549437567402" "2472611494647326720" 9.310756 -1.64438 -11.00475 1.623723
"6143" 17 240.92061 16.29846 0 0 17.2907 0 0 0.032569 0 9764.081 0 0.524542 1.329304 -728.655 0 4674 4 250 "1237665549437763902" "2472617541961279488" 8.818799 -0.509489 -9.382847 1.108818
"6144" 17 240.88488 16.327677 0 0 15.3026 0 0 0.041492 0 12438.977 0 0.526948 1.335401 1946.241 0 4674 4 249 "1237665549437698253" "2473738769296025600" 9.487001 -0.8311107 -10.39241 2.238904
"6145" 17 240.60702 16.421566 0 0 16.0751 0 0 0.040848 0 12245.994 0 0.527361 1.336448 1753.258 0 4674 4 248 "1237665549437632726" "2472611219769419776" 10.28718 -1.592758 -11.93235 1.804714
"6146" 17 240.38662 16.392785 0 0 15.5513 0 0 0.029288 0 8780.372 0 0.528372 1.339008 -1712.364 0 4670 3 284 "1237665531723252096" "2472603248310118400" 10.17303 -0.263301 -10.48904 1.63418
"6147" 17 240.58395 16.425693 0 0 16.1621 0 0 0.036581 0 10966.711 0 0.530524 1.344463 473.975 0 4674 4 247 "1237665549437567553" "2473720077598353408" 10.23698 -1.914762 -12.17689 1.973912
"6148" 17 240.55425 16.426233 0 0 14.2262 0 0 0.030192 0 9051.28 0 0.531198 1.346172 -1441.456 0 4674 4 247 "1237665549437567417" "2472612594158954496" 10.78641 -1.725851 -12.58265 1.953339
"6149" 17 240.49988 15.367126 0 0 17.9627 0 0 0.035165 0 10542.331 0 0.532672 1.349905 49.595 0 4670 1 287 "1237665530649706923" "2838558118273640448" 9.291108 -2.349087 -11.69495 1.603107
"6150" 17 240.3653 16.393148 0 0 17.8087 0 0 0.041774 0 12523.404 0 0.535965 1.358251 2030.668 0 4670 3 284 "1237665531723252070" "2473708532726261760" 9.447097 -1.448282 -10.96727 1.505234
"6151" 17 241.05524 16.163733 0 0 15.5873 0 0 0.039374 0 11804.01 0 0.536963 1.36078 1311.274 0 4670 3 289 "1237665531723579611" "2472497420315944960" 10.48581 -1.334275 -11.86866 1.715196
"6152" 17 240.50732 16.435391 0 0 14.8892 0 0 0.030469 0 9134.406 0 0.543629 1.377673 -1358.33 0 4674 4 247 "1237665549437567105" "2473720902232074240" 10.51636 0.5925685 -9.972521 1.32024
"6153" 17 240.0688 16.145475 0 0 14.6925 0 0 0.033748 0 10117.528 0 0.544541 1.379986 -375.208 0 4678 6 254 "1237665567691636758" "2473686267615799296" 10.79928 -0.5577023 -11.43399 1.871251
"6154" 17 240.06733 16.143429 0 0 16.1555 0 0 0.033831 0 10142.234 0 0.544863 1.3808 -350.502 0 4678 6 254 "1237665567691636759" "2472528756397336576" 9.748667 0.2155174 -9.570833 1.185434
"6155" 17 240.23905 16.340071 0 0 17.5067 0 0 0.043536 0 13051.681 0 0.547884 1.388457 2558.944 0 4670 3 283 "1237665531723186290" "2473699736633239552" 9.018755 -0.421798 -9.497007 1.201821
"6156" 17 240.9354 16.321891 0 0 16.152 0 0 0.031601 0 9473.741 0 0.551666 1.398042 -1018.995 0 4674 4 250 "1237665549437763696" "2472629636589185024" 9.561295 -0.2816482 -9.900845 1.275276
"6157" 17 240.22367 16.3354 0 0 14.0744 0 0 0.041136 0 12332.152 0 0.552926 1.401235 1839.416 0 4670 3 283 "1237665531723186286" "2473697262732077056" 11.06457 -0.657514 -11.786 1.772679
"6158" 17 240.78445 16.411079 0 0 17.3857 0 0 0.036469 0 10933.149 0 0.554883 1.406195 440.413 0 4674 4 249 "1237665549437698374" "2473733821493700608" 9.532928 -2.196187 -11.78048 1.558856
"6159" 17 240.81142 16.402833 0 0 13.9265 0 0 0.036751 0 11017.532 0 0.557445 1.412687 524.796 0 4674 4 249 "1237665549437698092" "2473729698325096448" 11.09477 -1.340701 -12.48125 1.956917
"6160" 17 241.13882 16.012071 0 0 16.2053 0 0 0.044546 0 13354.453 0 0.557795 1.413574 2861.717 0 4670 3 289 "1237665531723579578" "2473647234953013248" 10.1465 -0.02310116 -10.21691 1.413562
"6161" 17 240.4036 16.431186 0 0 14.4852 0 0 0.043461 0 13029.388 0 0.559743 1.418509 2536.652 0 4670 3 284 "1237665531723251843" "2472607646356629504" 10.9632 -0.5839782 -11.60049 1.648304
"6162" 17 240.25607 15.419968 0 0 14.6098 0 0 0.034645 0 10386.448 0 0.563995 1.429285 -106.288 0 4670 1 286 "1237665530649641205" "2841865999509121024" 10.84247 -1.3903 -12.35192 1.850871
"6163" 17 239.98903 15.828148 0 0 15.7636 0 0 0.036257 0 10869.596 0 0.5644 1.430312 376.86 0 4678 5 254 "1237665567154766182" "2473684618348357632" 10.37578 -0.9739229 -11.4036 1.528015
"6164" 17 241.1128 15.675869 0 0 17.5941 0 0 0.039869 0 11952.387 0 0.56478 1.431276 1459.651 0 4670 2 290 "1237665531186774330" "2472490273490364416" 9.394534 -0.7742223 -10.22152 1.290373
"6165" 17 240.47841 16.454584 0 0 14.42 0 0 0.035493 0 10640.582 0 0.566435 1.43547 147.846 0 4674 4 247 "1237665549437567050" "2473708257848354816" 10.95761 -0.7863937 -11.80274 1.736782
"6166" 17 240.94103 16.338335 0 0 15.1755 0 0 0.038578 0 11565.378 0 0.567849 1.439054 1072.642 0 4674 4 250 "1237665549437763695" "2473737394906490880" 10.66673 -1.855993 -12.56239 1.978386
"6167" 17 240.25978 16.377994 0 0 17.6692 0 0 0.035447 0 10626.719 0 0.568322 1.440251 133.983 0 4670 3 283 "1237665531723186637" "2472529855908964352" 8.908075 -0.7501266 -9.726484 1.124145
"6168" 17 240.97427 16.312866 0 0 16.9982 0 0 0.031992 0 9591.089 0 0.569445 1.443097 -901.647 0 4674 4 250 "1237665549437763983" "2473738494418118656" 9.344901 -0.7501898 -10.14447 1.193884
"6169" 17 240.91866 16.358501 0 0 16.5208 0 0 0.03773 0 11311.118 0 0.570882 1.44674 818.382 0 4674 4 250 "1237665549437763848" "2473735745639049216" 10.01609 -1.974665 -12.05658 1.819432
"6170" 17 240.45647 16.460371 0 0 17.3356 0 0 0.040378 0 12104.939 0 0.575836 1.459294 1612.203 0 4674 4 247 "1237665549437567276" "2472606546845001728" 9.728843 -1.697863 -11.48265 1.914595
"6171" 17 240.06422 15.586517 0 0 17.0542 0 0 0.035196 0 10551.501 0 0.577551 1.463639 58.765 0 4670 1 284 "1237665530649510316" "2838531729994573824" 9.595206 -1.361395 -11.01054 1.758468
"6172" 17 240.72798 15.335709 0 0 15.2574 0 0 0.033574 0 10065.127 0 0.579425 1.468389 -427.609 0 4670 1 289 "1237665530649837636" "2841879468526561280" 10.04733 0.4324437 -9.666238 1.109029
"6173" 17 240.31427 16.420067 0 0 16.3725 0 0 0.039816 0 11936.629 0 0.580241 1.470457 1443.893 0 4670 3 284 "1237665531723251990" "2473709357359982592" 10.04501 -1.100861 -11.20741 1.617528
"6174" 17 241.12514 15.661241 0 0 16.6508 0 0 0.032662 0 9791.926 0 0.581467 1.473564 -700.81 0 4670 2 290 "1237665531186774348" "2472491647879899136" 9.800926 -1.41031 -11.27479 1.598671
"6175" 17 240.29823 16.419688 0 0 16.6943 0 0 0.035229 0 10561.362 0 0.586651 1.4867 68.625 0 4670 3 283 "1237665531723186689" "2473696987854170112" 9.806926 0.1044664 -9.745956 1.122395
"6176" 17 240.95311 16.35612 0 0 16.9388 0 0 0.038368 0 11502.425 0 0.588996 1.492645 1009.689 0 4674 4 250 "1237665549437763719" "2473737120028583936" 9.848229 -2.035321 -11.91626 1.774871
"6177" 17 240.651 16.480765 0 0 15.1998 0 0 0.035166 0 10542.421 0 0.590412 1.496232 49.685 0 4674 4 248 "1237665549437632739" "2472613693670582272" 10.52444 -1.677247 -12.24785 1.845567
"6178" 17 240.99412 16.32456 0 0 17.3156 0 0 0.037186 0 11148.121 0 0.591031 1.497802 655.385 0 4674 4 250 "1237665549437764002" "2477058200268990464" 9.608484 -2.417124 -12.04602 1.709536
"6179" 17 240.97066 16.346889 0 0 16.6298 0 0 0.035396 0 10611.325 0 0.59259 1.501751 118.589 0 4674 4 250 "1237665549437763946" "2473734371249514496" 9.74705 -1.959044 -11.75739 1.700045
"6180" 17 240.00226 16.127257 0 0 16.8498 0 0 0.036788 0 11028.786 0 0.594763 1.507259 536.05 0 4678 6 253 "1237665567691571535" "2472526832251987968" 9.405933 -0.415669 -9.885781 1.307457
"6181" 17 241.19202 15.951993 0 0 17.1013 0 0 0.038384 0 11507.153 0 0.599289 1.518728 1014.417 0 4670 3 290 "1237665531723645333" "2473651632999524352" 9.424555 -0.4048572 -9.878328 1.172745
"6182" 17 240.06383 16.243472 0 0 16.6772 0 0 0.0327 0 9803.093 0 0.59984 1.520125 -689.643 0 4678 6 253 "1237665567691571560" "2472530680542685184" 9.134227 -0.2254136 -9.418362 1.117894
"6183" 17 240.98546 16.347516 0 0 16.0389 0 0 0.030493 0 9141.679 0 0.602375 1.526548 -1351.057 0 4674 4 250 "1237665549437763961" "2472628262199650304" 9.999805 -1.871135 -11.94096 1.829283
"6184" 17 240.83038 16.444213 0 0 17.0725 0 0 0.037499 0 11241.893 0 0.602662 1.527277 749.157 0 4674 4 249 "1237665549437698415" "2472616167571744768" 9.763976 -1.965474 -11.7768 1.80722
"6185" 17 240.31281 16.444207 0 0 17.1923 0 0 0.040045 0 12005.288 0 0.60274 1.527474 1512.552 0 4670 3 283 "1237665531723186692" "2473710181993703424" 9.219927 -0.2921548 -9.573991 1.197964
"6186" 17 240.97351 16.35872 0 0 17.0392 0 0 0.039973 0 11983.601 0 0.603406 1.529162 1490.865 0 4674 4 250 "1237665549437763931" "2472628537077557248" 9.625855 -0.7620208 -10.4287 1.357041
"6187" 17 240.89647 16.417513 0 0 17.5194 0 0 0.046321 0 13886.725 0 0.608498 1.542067 3393.989 1 4674 4 249 "1237665549437698530" "2477058475146897408" 9.437972 -0.3749204 -9.867468 1.265972
"6188" 17 240.15176 16.352786 0 0 17.4642 0 0 0.031542 0 9456.162 0 0.610258 1.546527 -1036.574 0 4670 3 283 "1237665531723186486" "2473700836144867328" 8.924232 -0.7347221 -9.714705 1.173941
"6189" 17 240.9406 15.397256 0 0 17.884 0 0 0.039895 0 11960.346 0 0.611496 1.549663 1467.61 0 4678 5 261 "1237665567155224848" "2841889639009118208" 9.059383 -0.6274951 -9.744758 1.157389
"6190" 17 240.98848 16.361912 0 0 14.4673 0 0 0.038148 0 11436.366 0 0.615144 1.55891 943.63 0 4674 4 250 "1237665549437763748" "2473736295394863104" 10.81378 -1.391511 -12.25778 1.857843
"6191" 17 240.44138 16.497585 0 0 17.5178 0 0 0.037923 0 11368.921 0 0.615188 1.559021 876.185 0 4674 4 246 "1237665549437501828" "2473711831261145088" 8.704013 -0.2323821 -8.993239 1.130159
"6192" 17 240.50009 16.506649 0 0 16.5022 0 0 0.041704 0 12502.572 0 0.615216 1.559092 2009.836 0 4674 4 247 "1237665549437567300" "2472609845379885056" 10.08823 -1.800212 -11.9477 1.757479
"6193" 17 240.92941 16.406944 0 0 17.8362 0 0 0.037479 0 11235.847 0 0.616553 1.56248 743.111 0 4674 4 250 "1237665549437764128" "2473739319051839488" 9.269402 -1.72391 -11.06532 1.674023
"6194" 17 240.6917 15.282585 0 0 15.9217 0 0 0.030478 0 9137.105 0 0.62349 1.580059 -1355.632 0 4670 1 289 "1237665530649837606" "2838566639488755712" 9.467035 -0.08937347 -9.606085 1.170829
"6195" 17 241.21961 15.860524 0 0 16.1023 0 0 0.043415 0 13015.472 0 0.624106 1.58162 2522.736 0 4678 6 261 "1237665567692095954" "2472490548368271360" 10.10137 -0.1373978 -10.29415 1.420016
"6196" 17 240.36634 16.492067 0 0 16.3118 0 0 0.037513 0 11246.123 0 0.628602 1.593014 753.387 0 4674 4 246 "1237665549437501733" "2473709632237889536" 9.957616 -1.635559 -11.64467 1.582093
"6197" 17 240.30331 16.472009 0 0 16.9218 0 0 0.036087 0 10818.553 0 0.631841 1.601223 325.817 0 4670 3 283 "1237665531723186646" "2472607921234536448" 9.743018 -1.410401 -11.19304 1.561843
"6198" 17 239.99441 15.591362 0 0 14.2359 0 0 0.033608 0 10075.329 0 0.632964 1.604069 -417.407 0 4670 1 284 "1237665530649509907" "2838533654139922432" 11.1081 0.6292431 -10.53345 1.672082
"6199" 17 239.98596 15.605458 0 0 16.595 0 0 0.034061 0 10211.174 0 0.633533 1.605511 -281.562 0 4670 1 284 "1237665530649510229" "2838532279750387712" 9.992963 -1.235856 -11.29267 1.658431
"6200" 17 240.51318 16.528849 0 0 15.561 0 0 0.03516 0 10540.778 0 0.636044 1.611874 48.042 0 4674 4 247 "1237665549437567030" "2472608745868257280" 10.34409 -0.2147919 -10.61123 1.523113
"6201" 17 241.10931 15.519859 0 0 16.7201 0 0 0.034404 0 10314.066 0 0.638984 1.619324 -178.67 0 4670 2 291 "1237665531186839743" "2473662628115802112" 9.87486 -0.8662012 -10.80095 1.774479
"6202" 17 241.0157 16.371932 0 0 16.6112 0 0 0.045437 0 13621.538 0 0.639943 1.621754 3128.802 1 4674 4 250 "1237665549437763999" "2477061223925966848" 9.760131 -0.09059265 -9.914326 1.292307
"6203" 17 241.21559 15.723127 0 0 14.0125 0 0 0.036375 0 10904.951 0 0.642759 1.628891 412.215 0 4678 6 262 "1237665567692161032" "2472492747391526912" 11.12101 -1.377775 -12.532 1.831363
"6204" 17 240.59082 16.542091 0 0 17.4017 0 0 0.036909 0 11065.091 0 0.647052 1.639771 572.355 0 4674 4 247 "1237665549437567408" "2472609020746164224" 9.51011 -1.523718 -11.06765 1.599864
"6205" 17 239.91683 15.71289 0 0 17.2663 0 0 0.042893 0 12859.118 0 0.655713 1.661719 2366.382 0 4678 5 254 "1237665567154766141" "2838560867052709888" 9.145079 -0.2185184 -9.421058 1.115162
"6206" 17 241.05753 16.358597 0 0 17.0577 0 0 0.03169 0 9500.327 0 0.658005 1.667527 -992.409 0 4674 4 250 "1237665549437764083" "2472629361711278080" 9.044042 -0.691201 -9.797935 1.264373
"6207" 17 240.98552 16.423675 0 0 16.1782 0 0 0.045745 0 13713.91 0 0.6615 1.676384 3221.174 1 4674 4 250 "1237665549437763908" "2477061773681780736" 10.30624 -1.292594 -11.66225 1.902069
"6208" 17 241.07951 16.341918 0 0 16.4161 0 0 0.038186 0 11447.923 0 0.661812 1.677176 955.187 0 4674 4 251 "1237665549437829261" "2477060674170152960" 9.728432 -0.5643567 -10.34176 1.312927
"6209" 17 240.67626 16.554722 0 0 15.847 0 0 0.036029 0 10801.336 0 0.667046 1.690439 308.6 0 4674 4 248 "1237665549437632531" "2472615892693837824" 10.22002 -1.731154 -12.00115 1.832187
"6210" 17 241.1981 16.184785 0 0 15.7232 0 0 0.036441 0 10924.875 0 0.668391 1.693847 432.139 0 4674 4 252 "1237665549437894929" "2477049129298061312" 10.35791 -1.890619 -12.26722 2.01719
"6211" 17 241.06754 15.425192 0 0 15.3484 0 0 0.030474 0 9136.01 0 0.669639 1.697012 -1356.726 0 4678 5 261 "1237665567155225062" "2473659054703011840" 10.18752 0.06197784 -10.17775 1.343531
"6212" 17 240.36243 16.534983 0 0 15.6818 0 0 0.041422 0 12417.958 0 0.670599 1.699444 1925.222 0 4674 4 246 "1237665549437501674" "2472607096600815616" 10.44223 -1.670952 -12.12262 1.885492
"6213" 17 240.16006 15.353916 0 0 15.3888 0 0 0.03515 0 10537.66 0 0.670696 1.699691 44.924 0 4678 4 256 "1237665566618026289" "2838545473889921024" 10.3756 -1.308539 -11.74259 1.834828
"6214" 17 241.26925 15.859031 0 0 16.2214 0 0 0.042645 0 12784.649 0 0.671858 1.702634 2291.913 0 4678 6 262 "1237665567692161329" "2472479278374086656" 9.918521 -0.1263267 -10.09198 1.267528
"6215" 17 240.35713 16.534805 0 0 16.383 0 0 0.034132 0 10232.489 0 0.671977 1.702936 -260.247 0 4674 4 246 "1237665549437501675" "2473707433214633984" 10.02861 -1.555664 -11.65243 1.772168
"6216" 17 241.17535 16.235465 0 0 17.5833 0 0 0.034123 0 10229.869 0 0.672884 1.705233 -262.867 0 4674 4 251 "1237665549437829495" "2477057375635269632" 9.322251 -2.653085 -12.0436 1.694014
"6217" 17 239.87769 15.996051 0 0 17.7699 0 0 0.03769 0 11299.103 0 0.675035 1.710685 806.367 0 4670 2 282 "1237665531186249989" "2472557618577565696" 8.976277 -0.4234018 -9.440808 1.095126
"6218" 17 240.70041 16.559486 0 0 16.2185 0 0 0.035244 0 10565.909 0 0.675623 1.712176 73.173 0 4674 4 248 "1237665549437632780" "2472613968548489216" 10.07439 -1.979144 -12.10455 1.86421
"6219" 17 240.54017 15.217191 0 0 15.8182 0 0 0.036494 0 10940.677 0 0.678787 1.720193 447.941 0 4678 4 259 "1237665566618222617" "2838556743884105728" 10.152 -0.9646479 -11.16452 1.641908
"6220" 17 241.11069 16.337456 0 0 17.7828 0 0 0.043272 0 12972.505 0 0.681338 1.726657 2479.769 0 4674 4 251 "1237665549437829321" "2472630186344998912" 9.608285 -1.349459 -11.00648 1.504531
"6221" 17 241.24714 16.106808 0 0 16.5069 0 0 0.044436 0 13321.578 0 0.683179 1.731324 2828.842 0 4670 3 290 "1237665531723645319" "2472484775932225536" 10.27712 -1.420434 -11.7476 1.704538
"6222" 17 240.70987 16.569812 0 0 14.018 0 0 0.035907 0 10764.741 0 0.687478 1.742218 272.005 0 4674 4 248 "1237665549437632764" "2473729423447189504" 10.98753 -1.159221 -12.17434 1.753795
"6223" 17 241.02146 16.430147 0 0 17.3576 0 0 0.035387 0 10608.615 0 0.687875 1.743225 115.879 0 4674 4 250 "1237665549437763976" "2477057100757362688" 9.614946 -1.887171 -11.56336 1.713175
"6224" 17 241.24875 16.12042 0 0 17.5801 0 0 0.043343 0 12993.857 0 0.688978 1.746021 2501.121 0 4670 3 290 "1237665531723645302" "2473744266854164480" 9.675412 -1.768135 -11.49531 1.751054
"6225" 17 240.59478 16.588524 0 0 16.2736 0 0 0.03974 0 11913.638 0 0.693579 1.757681 1420.902 0 4674 4 247 "1237665549437567377" "2472609295624071168" 10.01249 -1.267167 -11.33936 1.465226
"6226" 17 240.08464 15.382812 0 0 17.4762 0 0 0.034823 0 10439.793 0 0.694318 1.759552 -52.943 0 4678 4 256 "1237665566618026192" "2838546023645734912" 9.278617 -1.563195 -10.91098 1.532946
"6227" 17 241.22042 16.205578 0 0 15.387 0 0 0.042984 0 12886.354 0 0.696809 1.765866 2393.618 0 4674 4 252 "1237665549437894951" "2477046930274805760" 10.56088 -1.574724 -12.12325 1.869141
